../CholecT45/CholecT45/data/VID32,55,13,3
../CholecT45/CholecT45/data/VID32,74,12,2
../CholecT45/CholecT45/data/VID32,102,2,9
../CholecT45/CholecT45/data/VID32,108,2,9
../CholecT45/CholecT45/data/VID32,106,11,6
../CholecT45/CholecT45/data/VID32,124,15,6
../CholecT45/CholecT45/data/VID32,141,7,6
../CholecT45/CholecT45/data/VID32,116,64,3
../CholecT45/CholecT45/data/VID32,180,10,9
../CholecT45/CholecT45/data/VID32,152,39,6
../CholecT45/CholecT45/data/VID32,201,9,9
../CholecT45/CholecT45/data/VID32,226,81,2
../CholecT45/CholecT45/data/VID32,317,14,2
../CholecT45/CholecT45/data/VID32,332,57,2
../CholecT45/CholecT45/data/VID32,406,97,2
../CholecT45/CholecT45/data/VID32,522,14,2
../CholecT45/CholecT45/data/VID32,539,30,2
../CholecT45/CholecT45/data/VID32,574,15,2
../CholecT45/CholecT45/data/VID32,599,87,2
../CholecT45/CholecT45/data/VID32,686,3,9
../CholecT45/CholecT45/data/VID32,689,128,2
../CholecT45/CholecT45/data/VID32,839,86,2
../CholecT45/CholecT45/data/VID32,941,51,2
../CholecT45/CholecT45/data/VID32,994,10,2
../CholecT45/CholecT45/data/VID32,1009,5,2
../CholecT45/CholecT45/data/VID32,1021,16,4
../CholecT45/CholecT45/data/VID32,1045,8,0
../CholecT45/CholecT45/data/VID32,0,1073,1
../CholecT45/CholecT45/data/VID32,1063,48,4
../CholecT45/CholecT45/data/VID32,1076,51,1
../CholecT45/CholecT45/data/VID32,1138,2,1
../CholecT45/CholecT45/data/VID32,1117,24,5
../CholecT45/CholecT45/data/VID32,1141,1,9
../CholecT45/CholecT45/data/VID32,1147,1,1
../CholecT45/CholecT45/data/VID32,1154,14,2
../CholecT45/CholecT45/data/VID32,1168,10,1
../CholecT45/CholecT45/data/VID32,1174,7,2
../CholecT45/CholecT45/data/VID32,1179,3,1
../CholecT45/CholecT45/data/VID32,1187,7,3
../CholecT45/CholecT45/data/VID32,1187,23,1
../CholecT45/CholecT45/data/VID32,1204,21,2
../CholecT45/CholecT45/data/VID32,1225,3,9
../CholecT45/CholecT45/data/VID32,1242,99,2
../CholecT45/CholecT45/data/VID32,1360,50,6
../CholecT45/CholecT45/data/VID32,1410,1,7
../CholecT45/CholecT45/data/VID32,1411,2,6
../CholecT45/CholecT45/data/VID32,1444,12,6
../CholecT45/CholecT45/data/VID32,1367,98,3
../CholecT45/CholecT45/data/VID32,1465,14,6
../CholecT45/CholecT45/data/VID32,1478,1,9
../CholecT45/CholecT45/data/VID32,1493,33,3
../CholecT45/CholecT45/data/VID32,1533,11,3
../CholecT45/CholecT45/data/VID32,1506,50,6
../CholecT45/CholecT45/data/VID32,1555,14,3
../CholecT45/CholecT45/data/VID32,1571,1,7
../CholecT45/CholecT45/data/VID32,1216,359,1
../CholecT45/CholecT45/data/VID32,1572,3,6
../CholecT45/CholecT45/data/VID32,1575,1,7
../CholecT45/CholecT45/data/VID32,1576,1,6
../CholecT45/CholecT45/data/VID32,1568,9,9
../CholecT45/CholecT45/data/VID32,1577,20,3
../CholecT45/CholecT45/data/VID32,1598,2,1
../CholecT45/CholecT45/data/VID32,1600,23,3
../CholecT45/CholecT45/data/VID32,1627,16,1
../CholecT45/CholecT45/data/VID32,1641,22,3
../CholecT45/CholecT45/data/VID32,1663,1,9
../CholecT45/CholecT45/data/VID32,1673,18,1
../CholecT45/CholecT45/data/VID32,1684,12,3
../CholecT45/CholecT45/data/VID32,1703,6,6
../CholecT45/CholecT45/data/VID32,1709,2,7
../CholecT45/CholecT45/data/VID32,1722,1,9
../CholecT45/CholecT45/data/VID32,1711,13,6
../CholecT45/CholecT45/data/VID32,1724,2,7
../CholecT45/CholecT45/data/VID32,1726,6,6
../CholecT45/CholecT45/data/VID32,1732,1,7
../CholecT45/CholecT45/data/VID32,1733,7,6
../CholecT45/CholecT45/data/VID32,1698,59,1
../CholecT45/CholecT45/data/VID32,1753,9,6
../CholecT45/CholecT45/data/VID32,1762,2,7
../CholecT45/CholecT45/data/VID32,1764,2,6
../CholecT45/CholecT45/data/VID32,1766,6,7
../CholecT45/CholecT45/data/VID32,1772,3,6
../CholecT45/CholecT45/data/VID32,1778,5,1
../CholecT45/CholecT45/data/VID32,1782,5,7
../CholecT45/CholecT45/data/VID32,1787,4,6
../CholecT45/CholecT45/data/VID32,1792,1,1
../CholecT45/CholecT45/data/VID32,1797,2,1
../CholecT45/CholecT45/data/VID32,1803,1,9
../CholecT45/CholecT45/data/VID32,1847,9,8
../CholecT45/CholecT45/data/VID32,1821,70,0
../CholecT45/CholecT45/data/VID32,1896,16,0
../CholecT45/CholecT45/data/VID32,1984,1,1
../CholecT45/CholecT45/data/VID32,1998,30,6
../CholecT45/CholecT45/data/VID32,2041,7,3
../CholecT45/CholecT45/data/VID32,2051,13,6
../CholecT45/CholecT45/data/VID32,2073,6,3
../CholecT45/CholecT45/data/VID32,2086,3,3
../CholecT45/CholecT45/data/VID32,2093,3,3
../CholecT45/CholecT45/data/VID26,79,4,1
../CholecT45/CholecT45/data/VID26,85,30,1
../CholecT45/CholecT45/data/VID26,102,49,2
../CholecT45/CholecT45/data/VID26,152,17,9
../CholecT45/CholecT45/data/VID26,116,99,1
../CholecT45/CholecT45/data/VID26,170,52,2
../CholecT45/CholecT45/data/VID26,216,47,1
../CholecT45/CholecT45/data/VID26,224,41,2
../CholecT45/CholecT45/data/VID26,264,3,1
../CholecT45/CholecT45/data/VID26,283,1,1
../CholecT45/CholecT45/data/VID26,286,45,1
../CholecT45/CholecT45/data/VID26,371,72,1
../CholecT45/CholecT45/data/VID26,313,133,2
../CholecT45/CholecT45/data/VID26,452,4,9
../CholecT45/CholecT45/data/VID26,447,16,1
../CholecT45/CholecT45/data/VID26,456,220,2
../CholecT45/CholecT45/data/VID26,677,10,3
../CholecT45/CholecT45/data/VID26,687,45,2
../CholecT45/CholecT45/data/VID26,743,15,4
../CholecT45/CholecT45/data/VID26,759,12,4
../CholecT45/CholecT45/data/VID26,772,9,4
../CholecT45/CholecT45/data/VID26,781,3,9
../CholecT45/CholecT45/data/VID26,784,15,4
../CholecT45/CholecT45/data/VID26,800,7,4
../CholecT45/CholecT45/data/VID26,813,2,1
../CholecT45/CholecT45/data/VID26,833,18,9
../CholecT45/CholecT45/data/VID26,850,5,1
../CholecT45/CholecT45/data/VID26,856,6,1
../CholecT45/CholecT45/data/VID26,864,13,1
../CholecT45/CholecT45/data/VID26,868,42,5
../CholecT45/CholecT45/data/VID26,878,39,1
../CholecT45/CholecT45/data/VID26,920,4,1
../CholecT45/CholecT45/data/VID26,923,8,3
../CholecT45/CholecT45/data/VID26,931,58,2
../CholecT45/CholecT45/data/VID26,980,19,1
../CholecT45/CholecT45/data/VID26,990,9,9
../CholecT45/CholecT45/data/VID26,1111,14,1
../CholecT45/CholecT45/data/VID26,1129,10,1
../CholecT45/CholecT45/data/VID26,1164,5,1
../CholecT45/CholecT45/data/VID26,1000,180,2
../CholecT45/CholecT45/data/VID26,1188,11,2
../CholecT45/CholecT45/data/VID26,1175,53,1
../CholecT45/CholecT45/data/VID26,1205,23,2
../CholecT45/CholecT45/data/VID26,1230,20,1
../CholecT45/CholecT45/data/VID26,1274,34,2
../CholecT45/CholecT45/data/VID26,1312,12,2
../CholecT45/CholecT45/data/VID26,1327,19,2
../CholecT45/CholecT45/data/VID26,1346,18,9
../CholecT45/CholecT45/data/VID26,1308,96,1
../CholecT45/CholecT45/data/VID26,1365,45,2
../CholecT45/CholecT45/data/VID26,1410,2,1
../CholecT45/CholecT45/data/VID26,1414,23,2
../CholecT45/CholecT45/data/VID26,1438,18,1
../CholecT45/CholecT45/data/VID26,1450,28,2
../CholecT45/CholecT45/data/VID26,1478,3,1
../CholecT45/CholecT45/data/VID26,1481,9,9
../CholecT45/CholecT45/data/VID26,1491,12,2
../CholecT45/CholecT45/data/VID26,1482,22,1
../CholecT45/CholecT45/data/VID26,1524,8,9
../CholecT45/CholecT45/data/VID26,1519,45,0
../CholecT45/CholecT45/data/VID26,1559,5,9
../CholecT45/CholecT45/data/VID26,1565,1,9
../CholecT45/CholecT45/data/VID26,1564,3,1
../CholecT45/CholecT45/data/VID26,1570,4,9
../CholecT45/CholecT45/data/VID26,1580,42,1
../CholecT45/CholecT45/data/VID26,1605,26,3
../CholecT45/CholecT45/data/VID26,1629,4,1
../CholecT45/CholecT45/data/VID26,1631,4,7
../CholecT45/CholecT45/data/VID26,1637,36,1
../CholecT45/CholecT45/data/VID26,1639,48,3
../CholecT45/CholecT45/data/VID26,1687,5,7
../CholecT45/CholecT45/data/VID26,1601,93,9
../CholecT45/CholecT45/data/VID26,1692,15,6
../CholecT45/CholecT45/data/VID26,1708,5,9
../CholecT45/CholecT45/data/VID26,1684,33,1
../CholecT45/CholecT45/data/VID26,1718,4,9
../CholecT45/CholecT45/data/VID26,1723,8,3
../CholecT45/CholecT45/data/VID26,1738,2,1
../CholecT45/CholecT45/data/VID26,1740,5,6
../CholecT45/CholecT45/data/VID26,1745,2,7
../CholecT45/CholecT45/data/VID26,1747,2,6
../CholecT45/CholecT45/data/VID26,1747,4,1
../CholecT45/CholecT45/data/VID26,1751,23,0
../CholecT45/CholecT45/data/VID27,10,20,0
../CholecT45/CholecT45/data/VID27,88,1,9
../CholecT45/CholecT45/data/VID27,89,23,2
../CholecT45/CholecT45/data/VID27,112,1,9
../CholecT45/CholecT45/data/VID27,117,1,9
../CholecT45/CholecT45/data/VID27,118,23,2
../CholecT45/CholecT45/data/VID27,146,2,9
../CholecT45/CholecT45/data/VID27,152,183,2
../CholecT45/CholecT45/data/VID27,344,4,9
../CholecT45/CholecT45/data/VID27,348,82,2
../CholecT45/CholecT45/data/VID27,434,5,2
../CholecT45/CholecT45/data/VID27,449,37,2
../CholecT45/CholecT45/data/VID27,493,55,2
../CholecT45/CholecT45/data/VID27,602,16,2
../CholecT45/CholecT45/data/VID27,624,20,2
../CholecT45/CholecT45/data/VID27,658,80,2
../CholecT45/CholecT45/data/VID27,743,6,2
../CholecT45/CholecT45/data/VID27,750,14,9
../CholecT45/CholecT45/data/VID27,764,7,2
../CholecT45/CholecT45/data/VID27,776,16,2
../CholecT45/CholecT45/data/VID27,809,6,9
../CholecT45/CholecT45/data/VID27,815,12,2
../CholecT45/CholecT45/data/VID27,827,11,9
../CholecT45/CholecT45/data/VID27,841,2,2
../CholecT45/CholecT45/data/VID27,858,42,2
../CholecT45/CholecT45/data/VID27,911,9,4
../CholecT45/CholecT45/data/VID27,928,10,3
../CholecT45/CholecT45/data/VID27,947,13,5
../CholecT45/CholecT45/data/VID27,961,2,9
../CholecT45/CholecT45/data/VID27,970,20,2
../CholecT45/CholecT45/data/VID27,1032,28,4
../CholecT45/CholecT45/data/VID27,19,1051,1
../CholecT45/CholecT45/data/VID27,1076,10,4
../CholecT45/CholecT45/data/VID27,1100,19,4
../CholecT45/CholecT45/data/VID27,1141,3,9
../CholecT45/CholecT45/data/VID27,1149,9,5
../CholecT45/CholecT45/data/VID27,1158,7,9
../CholecT45/CholecT45/data/VID27,1177,12,4
../CholecT45/CholecT45/data/VID27,1199,14,5
../CholecT45/CholecT45/data/VID27,1227,24,0
../CholecT45/CholecT45/data/VID27,1071,205,1
../CholecT45/CholecT45/data/VID27,1342,3,1
../CholecT45/CholecT45/data/VID27,1273,82,2
../CholecT45/CholecT45/data/VID27,1355,7,1
